"Name","test_loss","val_loss","seed","use_noise","State","Notes","User","Tags","Created","Runtime","Sweep","GradC","act_B","act_F","architecture","batchsize","bias_init","bn_affine","bw_bn","dataset","device","epochs","eta_min","filter_target","fw_bn","grad_clip_B","grad_clip_F","lr_B","lr_F","method","mmt_B","mmt_F","mode","num_chn","optimizer","task","task_transform","tmax","warmup","wd_B","wd_F","yaml","loss_scale_C","loss_scale_D"
"STL10_BP_same","0.015383086875081062","0.01562429964542389","3","","finished","-","","","2024-05-05T22:27:22.000Z","1158","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.01951343645900488","0.015867237001657486","2","","finished","-","","","2024-05-05T05:15:02.000Z","718","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.013611870352178812","0.015909310430288315","4","","finished","-","","","2024-05-05T21:37:25.000Z","1145","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.01348880060389638","0.015967387706041336","2","","finished","-","","","2024-05-05T05:37:34.000Z","714","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same_noise","0.01740075583010912","0.016143884509801865","5","1","finished","-","","","2024-05-05T18:19:43.000Z","601","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.017721141178160905","0.016202451661229134","5","","finished","-","","","2024-05-05T17:44:07.000Z","710","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.017025715440511704","0.01626763306558132","3","","finished","-","","","2024-05-05T19:28:07.000Z","1159","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.017270400889217854","0.016484424471855164","3","","finished","-","","","2024-05-05T19:48:02.000Z","1161","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same_noise","0.01355505058914423","0.016668839380145073","5","1","finished","-","","","2024-05-05T19:01:58.000Z","602","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same_noise","0.0173843344040215","0.017079981043934822","1","1","finished","-","","","2024-05-05T16:11:55.000Z","592","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.01397907191887498","0.017418827399611474","4","1","finished","-","","","2024-05-05T15:40:12.000Z","878","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same","0.019027609698474408","0.01798105798661709","4","","finished","-","","","2024-05-05T19:19:49.000Z","1145","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same_noise","0.017314358737319707","0.018440861254930496","2","1","finished","-","","","2024-05-05T16:11:44.000Z","589","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same_noise","0.017143003486096858","0.018919233232736588","4","1","finished","-","","","2024-05-05T16:13:09.000Z","601","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same_noise","0.016998162146657704","0.019247444346547127","3","1","finished","-","","","2024-05-05T16:13:51.000Z","611","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.01674319777265191","0.020461468026041985","5","","finished","-","","","2024-05-05T17:31:42.000Z","710","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.017034691262990235","0.020650554448366165","2","","finished","-","","","2024-05-05T05:27:36.000Z","716","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.0271596065312624","0.022864488884806633","3","","finished","-","","","2024-05-05T21:27:37.000Z","1162","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same_noise","0.029489415943622588","0.02318890020251274","4","1","finished","-","","","2024-05-05T16:44:48.000Z","599","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.027443755082786084","0.02321740612387657","2","","finished","-","","","2024-05-05T05:25:01.000Z","717","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.01776545488461852","0.02350510098040104","1","","finished","-","","","2024-05-05T03:59:40.000Z","714","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.027126735664904117","0.0243644118309021","2","","finished","-","","","2024-05-05T05:12:29.000Z","716","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.028000092543661596","0.025153854861855507","3","","finished","-","","","2024-05-05T21:47:33.000Z","1160","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same_noise","0.02874247182905674","0.02539968490600586","2","1","finished","-","","","2024-05-05T16:42:43.000Z","590","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.026173981584608555","0.025932745635509492","1","","finished","-","","","2024-05-05T04:25:54.000Z","743","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_BP_same_noise","0.027306852243840697","0.026419995352625847","1","1","finished","-","","","2024-05-05T16:42:58.000Z","591","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.027595275826752187","0.026815364137291908","1","","finished","-","","","2024-05-05T03:57:19.000Z","711","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.027982178568840027","0.02708131630718708","2","","finished","-","","","2024-05-05T07:51:43.000Z","744","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same","0.02907341350615025","0.02712974324822426","4","","finished","-","","","2024-05-05T21:17:46.000Z","1148","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.02727694805711508","0.02713755579292774","1","","finished","-","","","2024-05-05T04:13:01.000Z","743","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.02737524089962244","0.027151347801089288","1","","finished","-","","","2024-05-05T04:51:42.000Z","744","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same_noise","0.027157189153134823","0.027260935947299003","4","1","finished","-","","","2024-05-05T17:26:36.000Z","886","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.02703450044244528","0.027269686847925183","1","","finished","-","","","2024-05-05T04:00:07.000Z","745","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.02724885443598032","0.02736161035299301","1","1","finished","-","","","2024-05-05T17:29:21.000Z","913","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same","0.028609236367046834","0.02751199342310429","5","","finished","-","","","2024-05-05T18:58:50.000Z","710","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.02788983978331089","0.02799735096096993","5","1","finished","-","","","2024-05-05T20:29:22.000Z","882","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.02799350292980671","0.02843170756101608","5","","finished","-","","","2024-05-05T19:55:33.000Z","1383","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.028719765357673167","0.02847440356016159","2","","finished","-","","","2024-05-05T08:04:37.000Z","753","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.028905184976756572","0.02855974353849888","2","","finished","-","","","2024-05-05T08:30:26.000Z","744","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same_noise","0.02798002081364393","0.028607480227947235","5","1","finished","-","","","2024-05-05T18:51:23.000Z","601","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.02852532221376896","0.028635506346821785","2","","finished","-","","","2024-05-05T08:43:17.000Z","736","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_BP_same","0.027354940608143807","0.028946133330464363","4","","finished","-","","","2024-05-05T20:58:11.000Z","1144","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same_noise","0.030103537775576113","0.029065469279885292","3","1","finished","-","","","2024-05-05T16:46:06.000Z","610","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.0278960797265172","0.029447216868400575","2","","finished","-","","","2024-05-05T08:55:59.000Z","729","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.029441074661910534","0.029574551329016686","1","","finished","-","","","2024-05-05T04:38:48.000Z","743","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same","0.028541833840310577","0.029742810875177383","1","","finished","-","","","2024-05-05T04:09:49.000Z","714","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.030197900667786597","0.029753501653671265","2","1","finished","-","","","2024-05-05T22:36:35.000Z","983","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.029956346116960048","0.03012322320044041","3","1","finished","-","","","2024-05-06T03:24:07.000Z","903","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.028251016519963743","0.030333191096782685","1","","finished","-","","","2024-05-05T05:04:34.000Z","743","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_BP_same","0.039264086559414865","0.0312638059258461","5","","finished","-","","","2024-05-05T18:46:26.000Z","710","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.029033034324645997","0.03150066041946411","2","","finished","-","","","2024-05-05T08:17:37.000Z","742","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","","","3","","crashed","-","","","2024-05-05T15:08:27.000Z","71855","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","","","3","","crashed","-","","","2024-05-05T15:07:23.000Z","30","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","","","4","","crashed","-","","","2024-05-05T15:06:33.000Z","0","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","","","1","","crashed","-","","","2024-05-05T15:06:23.000Z","3","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","","","2","","crashed","-","","","2024-05-05T15:06:23.000Z","3","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","","","3","","crashed","-","","","2024-05-05T15:06:31.000Z","0","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","","","5","","crashed","-","","","2024-05-05T15:06:33.000Z","2","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
